,Factor 1,Factor 2,Factor 3,Factor 4,Factor 5,Factor 6,Factor 7,Factor 8
Fgf1^Tgfbr3,1.4542668035122646e-37,4.372706958393674e-21,0.026838120690824578,0.01622482857990155,0.00393687021852831,4.778296938457766e-35,2.0764122543253814e-27,0.025286995604041254
Fgf7^Fgfr1,2.6895614991702992e-05,3.2766250381020414e-28,0.0015123827616502473,9.99187422743921e-05,6.477063632954348e-08,0.02720413823810288,1.3276858280188927e-28,0.030058971518144777
Fgf7^Fgfr3,2.79453800584166e-20,2.640022959230991e-40,0.0068240164875107276,3.006597426173875e-05,6.676564657504996e-22,0.006541618738064588,9.303484246742627e-39,1.5540384283290218e-10
Fgf7^Nrp1,0.0002369582765683188,5.440894532278629e-33,0.02940076378882735,2.3701692246315187e-05,1.3776306022750104e-06,0.052843125515659055,8.889262542989725e-27,0.013322898287037234
Fgfr3^Epha4,2.0499328568016418e-46,0.015931866280990952,0.0036730574344526795,0.013136304785831394,0.001779259074899153,1.3619640095903218e-24,9.710978828219516e-09,9.196921200914675e-12
Fn1^C5ar1,0.06701735866458534,9.428375923445424e-05,4.026671984661674e-25,1.529979413039172e-22,0.0005998779817773228,0.0038978034442457335,1.3842848760314312e-20,3.69638468077006e-21
Fn1^Cd44,0.03873551770157657,0.014424793733597993,0.004082159048182466,0.005992173729404307,0.012195038125881448,0.0186706012645371,0.0011133858253040607,0.005358256897137559
Fn1^Dpp4,0.002101189557115148,0.013359133951036873,0.004568436551585006,2.8587829354740396e-25,0.0018017246274651877,0.009615139117732536,0.0026744779760457926,0.0018294894330092145
Fn1^Flt4,3.4968914506197896e-36,0.030845279246179858,0.025366546193028097,0.0017222283985709192,2.418706701038818e-13,0.011156222565845602,0.003452945370595977,5.086992786815284e-09
Fn1^Il17rc,2.695175878732951e-47,0.018628226934670627,0.01502250053267065,0.008133325216765176,0.01695622444526329,0.005400174428770566,0.0009790981099957177,0.025201008395491064
Fn1^Itga2b_Itgb3,8.187598421473445e-61,0.0007089504193435939,8.066679689299936e-05,3.6440246673503587e-29,1.8160618405409349e-06,0.0006016665515676972,0.0003503319909906606,0.001520857403912374
Fn1^Itga3_Itgb1,5.12909423066623e-11,0.006634533306736965,0.0008772133154726671,0.008304363212876056,3.5544573587887394e-06,0.006271526039117754,0.002217760671000842,1.4515145759628991e-10
Fn1^Itga4_Itgb1,0.031025802536362716,0.0013455418796587523,7.539424765309907e-20,0.0012190238869213671,0.0015828676012900381,0.004043892091026984,1.056530095645974e-18,2.1966575628662603e-14
Fn1^Itga5_Itgb1,0.010590286830075192,0.028611797789322522,0.01456434062048321,0.009287709526841532,0.02036276291288935,0.02240268965136087,0.005272283460908326,0.016920978277365547
Fn1^Itga6,0.0016544869175282371,0.034761657799839224,0.030336462595493094,0.0012215559894103634,5.307273438601102e-11,0.017200806686866073,0.0026466073268141496,3.710308826781637e-13
Fn1^Itga8_Itgb1,2.5280727165133053e-16,2.0430903543629307e-06,7.610108516684561e-21,0.02831773712783435,0.006131257958635579,0.0016443587752964146,0.00048075920891992334,0.010683808804941075
Fn1^Itga9,0.019369652619502162,0.02093132182897049,0.006260276223973441,0.0008567536510494979,0.020580193820659124,0.021142216410710808,0.003819642742070325,0.013666702132131545
Fn1^Itgav_Itgb1,0.015282379069856258,0.01238194967030175,3.796265054485289e-05,0.01937604213457094,0.025253735143578038,0.01529127105668769,0.0012526943270435304,0.02165803777117364
Fn1^Itgav_Itgb3,5.531065585182802e-12,0.002286842054050866,2.5127826504090267e-05,0.008118116287838005,0.0011400078538798114,0.0025154547760554845,0.0007288345302151281,0.0071003910419615394
Fn1^Plaur,0.017345122807973033,0.016712363876975066,0.011770614782965679,7.270603547035944e-12,0.0038070921272545365,0.011598508991868874,0.004393860953238929,0.003465218979041658
Fn1^Robo4,1.032845813077511e-34,0.03484788407967453,0.04149900754639614,0.00016032362071342156,3.710723386157235e-16,0.0022139410060035645,0.0010917372879441828,2.7981886104408046e-06
Fn1^Sdc1,1.457167528555782e-29,0.00826703487732177,6.495591339821243e-05,0.012618954601793405,0.017397819104718146,0.008615625827602934,0.001029698670392579,0.016989563901554566
Fn1^Sdc2,1.8294503070914544e-34,0.008376496826983616,4.001782461116427e-05,0.0274836424087754,0.0456214426740705,0.005042917247581662,3.867758538695307e-05,0.05905295165718987
Fndc5^Itgav,0.0071109293458097396,4.705132145363878e-25,0.012028848645334198,0.021795558444172157,0.003215383854245143,3.387414430879031e-24,2.1910102346883452e-17,0.01984989595351764
Fndc5^Itgb5,0.013982509446611276,9.623656938545146e-29,0.016787838391190548,0.03188273075225755,0.006872788548011563,6.323676146174011e-25,2.4648615140044126e-17,0.0398022050618234
Frs3^Fgfr1,0.0005526680005892992,0.001758011611827604,0.0010295556840132722,0.0006658008778391834,0.0030278780638689708,2.898835618400301e-17,1.2505843044961861e-20,0.0024491155139358036
Fst^Bmpr2,3.9788355075504425e-26,1.2190114807102541e-33,0.0021908335720719364,4.902365478568849e-10,1.0452088103021157e-16,0.016011691275214155,1.3352976998502892e-40,0.00010105950299911713
Fstl1^Dip2a,3.943559549833277e-07,0.01775842343609775,0.009104649300580255,0.02872827694584533,0.014761499810818068,0.044481177648763484,8.20158180341154e-11,0.01762933700478982
Gas6^Axl,0.05484753196932895,0.01572812525629788,2.448690219149255e-10,0.04245039144865717,0.1308737627594895,0.026280198140781398,0.03796700373078453,0.12545340107269376
Gas6^Mertk,0.02895586014532934,0.017000879022777533,0.010369072655963577,0.01075857059831536,2.637107425306959e-06,0.01373036881261743,0.010228466673320202,1.679200596271612e-14
Gas6^Tyro3,1.0513036107960054e-29,0.0007818391718453519,0.003490348583232105,3.9154946202395406e-14,0.012049003522905027,0.00026855209008186794,0.0018399873856830538,0.015161576121342885
Gdf10^Bmpr2,0.0002503064135886032,4.491381933225012e-27,0.005122564929244596,0.0014468413192058435,3.001923110740573e-08,6.935660530203389e-09,3.676363443372705e-13,0.0032030690029975738
Gdf15^Ret,3.106229576402518e-76,2.377631057042993e-34,2.1925044707406656e-14,0.0001114215431341042,9.430479284404995e-10,1.1603663595092593e-39,0.00045098302413969135,0.0005954423855818885
Gdf15^Tgfbr2,0.001863052751904784,8.308972425951455e-29,2.708307117166093e-06,1.1087983849479347e-14,1.3187845934176632e-13,5.7448519462073686e-37,0.02045790317074742,0.0018244249437184663
Gdf9^Acvr2a,2.1954407820257873e-22,1.682259362465531e-25,1.201263359599971e-19,1.0784343376397248e-20,1.1175870332705436e-19,5.8810062083595214e-24,8.60901084598344e-26,1.039405639451432e-19
Gdf9^Bmpr1a,6.259452453902795e-22,1.693185738816866e-23,1.1929956481265028e-19,1.0258831419455596e-20,1.1023369604822099e-19,5.933235683561834e-23,3.470893851209618e-25,1.0615295296828783e-19
Gdf9^Bmpr2_Tgfbr1,7.810411734828407e-22,4.5776284822939844e-24,1.1838344760221316e-19,8.455816263927074e-21,1.024467620474823e-19,1.809965011090684e-24,2.3780816019841976e-24,1.324420223629418e-19
Gdf9^Fxyd6,5.104547056904628e-22,5.595937768318876e-23,1.1778956146619998e-19,1.2379837454690631e-20,9.328374344956439e-20,1.3027173924871534e-23,2.1444038985182352e-24,1.552656563461348e-19
Gdf9^Orai2,5.455318121150605e-23,3.6590096136380946e-25,1.173578990249564e-19,3.2635924433415877e-20,9.786755404361516e-20,3.1908839804632018e-24,5.325467223849599e-25,1.2528214175319394e-19
Gnai2^Adcy7,0.08277794369402688,2.5608875716607653e-10,7.178875603320072e-22,1.0852034384411093e-16,0.08100458083112234,1.916444806494882e-05,0.016185929972919434,0.06490379258652873
Gnai2^Adcy9,0.017652375937463553,0.006516327332321689,0.003659002474340296,0.072083825828587,0.007213561324048496,0.003228508496040517,0.012848353956544465,2.4911206703019683e-05
Gnai2^C5ar1,0.22506253601448453,0.0003576140729668478,1.654967112582915e-18,0.0003028299801934421,0.004191622633854225,3.139526322693633e-08,0.010648195080927516,2.5950334899452705e-13
Gnai2^Cav1,0.00015937234805715804,0.2066422038899127,0.17996553580532257,0.12021971425109361,0.03750162347387545,0.03436787194130272,0.1739809895890142,0.03361133627900969
Gnai2^Ccr5,0.16487209074544149,5.963783241051819e-05,1.7773599634651653e-19,0.003654833320395989,0.002337476906406735,1.1865244601096864e-08,0.007315700924842304,1.9029929346612796e-13
Gnai2^Ednra,2.181578307799841e-53,1.1809072826960639e-08,7.040550007562623e-14,0.2232188034798532,0.02191050920271054,0.00014113763459071852,0.02356617561491059,0.0017099560816624406
Gnai2^Ednrb,0.02522913639129573,0.14834972405336375,0.1163273284171401,0.004810121964354249,3.7764701786949486e-07,0.03424845510527088,0.11133701177949303,3.541069636532661e-09
Gnai2^Egfr,2.3989294863551074e-13,6.048912637346039e-14,1.819602081674113e-25,1.606171078079638e-19,0.07805846945100982,1.06199831268074e-05,0.009000900546462947,0.067270021257034
Gnai2^F2r,4.094880520598497e-43,0.1345573588399225,0.12565434953170426,0.0064259222446725675,0.10625869685929773,0.013761045484233327,0.12157318563895009,0.09510253229870821
Gnai2^Fpr1,0.0259856459461974,1.6338799500105617e-08,5.89977154590658e-14,0.006214200439085278,6.672589671155002e-05,2.291089517805656e-09,5.746186913807569e-05,8.708129585096782e-13
Gnai2^Igf1r,0.013022979155528941,0.07009742653318743,0.049625272777483014,0.06833393342545328,0.07376082621615804,0.030741830830105663,0.07839595501444342,0.041187219162155994
Gnai2^Ptpru,1.783925280312727e-55,0.03204035728342817,0.01792085354095436,0.017520699320767972,0.006608184358862615,0.015083287913435267,0.022821511543408408,0.0005944723119888497
Gnai2^S1pr1,0.043770587096153,0.1804131519395737,0.17187391385850215,0.02021550616414063,9.005161041390998e-06,0.019325307768151907,0.13159661053929206,1.8939374358317003e-05
Gnai2^S1pr3,8.686745203638369e-56,4.3760851048645886e-07,1.3471814928630875e-25,0.10066999523196332,0.10628054192462887,1.1564496512359871e-08,0.03118975351084561,0.0964526708269121
Gnai2^S1pr4,0.012213657594479793,0.0037541460712296484,0.006583546563286544,3.717233921219227e-16,1.950956535673192e-05,9.851699793924065e-05,4.8591100740222425e-09,0.0009385456981824823
Gnai2^Tbxa2r,1.254310620867332e-41,0.030502820061585192,0.033820247540471214,0.025981533280090577,2.8947858081884793e-07,1.254768065338139e-06,0.026600103177376388,0.008876214230451315
Gnai2^Unc5b,5.899968812759428e-34,0.051017321541238086,0.05926814859543481,0.04827148635404972,0.08028068735834627,3.0139868593818375e-05,0.05889480854187288,0.08217846052362257
Gnas^Adcy7,0.10552559061367756,4.7038228470241804e-11,7.164093193649168e-19,9.248985867593809e-16,0.08751301483790346,0.00014296891909622682,0.00440225561962456,0.0986449494733169
Gnas^Adcy9,0.021740703781032062,0.004971880245728213,0.00841688760182842,0.0927767281793553,0.008335065831682528,0.004193499928292476,0.008172288392038419,0.0013765354396754381
Gnas^Adrb2,0.15150097420815709,0.0233852408246156,0.03658657018543498,7.817820390312351e-11,0.006851168215057051,0.0020965106971382705,0.011413992889534224,1.1270103773823765e-05
Gp49a^Lair1,0.021736705862055,2.9841798674046224e-46,6.31272420120461e-46,2.5654723289579483e-34,6.418828217630769e-30,8.879865821569576e-55,0.02080542111756738,2.0476860927589993e-40
Gpi1^Amfr,0.05523244089609722,0.03305010472463747,0.07729454660766802,0.10350615194794845,0.04795674031575479,0.00017560407768937977,0.05822828597021697,0.055497676776130635
Grn^Egfr,1.075168987289231e-07,2.0933460240250735e-15,1.26032822249062e-28,2.3961116423502462e-19,0.042032154198353065,0.00023584634746769004,0.011668880115493661,0.06214185059056638
Grn^Sort1,2.0172959193450083e-13,0.014193320790167307,0.0013002949106327346,0.12167848212053829,0.0015489277623285302,0.020300380169120405,0.039641588047018596,7.688051705561085e-07
Grn^Tnfrsf1a,0.05874205202331099,0.07437126357624618,0.06869414442123221,0.019057936082803692,0.0622205779005671,0.056606847922843116,0.15654258828060008,0.06505706497932215
Grn^Tnfrsf1b,0.0733967333326788,0.01307360933928212,0.01377103715712104,3.698383095757823e-17,0.02451342047321111,0.009407339110367301,0.03478917620277033,0.02836486273260707
Gstp1^Egfr,3.0009863259209014e-06,2.4142279234588074e-13,1.3120042770681884e-21,1.1840125703417633e-17,0.038448387741871114,0.000531103929780477,4.86081790589653e-06,0.07422072717689088
Gstp1^Traf2,0.029622714172865595,0.02122909593544926,0.04160490009202375,0.030741185447741685,0.019729169579106386,0.01336914250569585,0.008216324586691743,0.03465407405363056
Gstp2^Egfr,0.0009123781809826223,1.3850580722257999e-24,1.1393082309913e-26,1.4129615040687778e-18,3.823076087292746e-06,0.0017160677422450486,6.538333764537823e-20,0.024941556485245372
Gstp2^Traf2,0.004865308209504818,9.809539207164139e-15,0.010789159121400998,0.006005405670408035,1.7517740473027433e-05,0.01265517892753853,4.937626411129784e-05,0.009251358395434502
H2-Aa^Lag3,0.0020703742304432836,3.3772520444713283e-18,3.61333143033392e-38,5.610064765861514e-12,0.006648419811463757,1.1584005893368398e-07,0.004711024995546013,0.007888293334821554
H2-Ab1^Lag3,0.0020305272724446474,4.441462891017463e-19,1.2563901126475423e-38,9.711554883042043e-15,0.006646823732308299,1.8998750158008606e-08,0.004844761011845214,0.008201027066531561
H2-Eb1^Lag3,0.0019862703417836045,3.2549306475187624e-19,3.015459564777901e-38,1.0625043121172952e-11,0.005841555164743426,2.5628229032071903e-08,0.004751994962625175,0.008108850226151987
H2-K1^Aplp2,0.03814462280920754,0.21815703230281894,0.12171094476652265,0.06796229350189528,0.13742014754274132,0.11187352087657747,0.19594363175182267,0.036781780676697434
H2-K1^Erbb2,1.3554550290364293e-51,0.018757497297963922,0.013790012793916031,0.0661983135818243,0.017020467254487387,0.010307067320464375,0.021756994932056954,0.006941682592063082
Has2^Cd44,0.0014963054647394343,6.312765254833034e-40,4.4415006460083406e-12,9.363470813593858e-22,6.3076665400114e-13,0.009754130015097538,4.784474690383595e-41,4.988084323256734e-05
Hbegf^Cd44,0.01935509703249617,0.011792937294233133,0.0059018377844972875,0.0032745530445786545,0.012582848480170243,2.5885800854375737e-33,1.0489321565911104e-25,1.4097649185024659e-12
Hbegf^Cd82,0.008454352962647141,0.01837004010224225,0.010847065622755782,0.010315122450294867,0.01856597016331128,4.76941488045699e-28,6.279288111287646e-20,1.0720017507641004e-06
Hbegf^Cd9,2.200196256764417e-05,0.03527565328022403,0.024379113896561534,0.0014698436996752574,0.04453507927218214,1.8813111340427476e-28,1.6109244859394944e-19,0.00033825086657097807
Hbegf^Egfr_Erbb2,1.795400404974366e-49,1.8841322814276754e-15,4.8774494602470974e-21,9.753433919414725e-21,0.010312944545961896,2.997173028558748e-30,1.0713990721575153e-22,1.2743755182637826e-09
Hdc^Hrh1,0.0032514643599333725,0.00031594510028084405,2.078229835752635e-34,1.873626758003691e-32,0.00046769333325585237,2.9802788800790523e-36,1.9421883133028144e-24,7.428305510817438e-38
Hsp90aa1^Egfr,1.445043928475629e-09,5.517532392122422e-14,4.2600194694002156e-24,7.187137719993057e-18,0.04583857189352035,2.6373489596925254e-05,0.004993653468666351,0.06306472078852553
Hsp90aa1^Erbb2,4.3161256276753027e-51,0.010660333564209439,0.018070364996281573,0.0532874088924695,0.010381088190726832,0.0032833013760290445,0.01329340211923779,0.014154451841442687
Hsp90aa1^Itgb3,8.962732631516616e-17,0.002879328005525763,0.0032499331683971365,0.012965810651900573,0.004253169988145454,0.0028884060588853316,0.006003246236040905,0.006157303532885343
Hsp90b1^Erbb2,7.992707643987863e-52,0.014427298484858886,0.018078483683037962,0.06743046231987213,0.014259339561044162,0.009759766550226626,0.018630719308771592,0.012683600581217133
Hsp90b1^Lrp1,0.08999666429487434,7.188261256851321e-07,2.5044059342812662e-17,0.027030386361834618,0.14465886100050415,0.008914517473985766,0.03547113206528254,0.1957199292603814
Hsp90b1^Tlr2,0.11512980381299599,0.009392623942113688,0.004195336909628989,3.974885950587926e-25,0.018047002236906633,0.014576390151790526,0.015149426675898577,0.0038230320455843775
Hsp90b1^Tlr4,0.06921653305402461,0.016389613012553053,0.016321033679743784,0.008022645887907137,0.03360433785285055,0.016415549507166605,0.0246437975296597,0.030004784360689703
Hspa1a^Tlr4,0.025876362060407426,0.004439126284219216,0.009229477966018956,0.0027808549385361196,0.01417860696846033,0.0006352877408918061,0.011912519318705973,0.014923438027459794
Hspa4^Tlr4,0.03504756959276453,0.007655731695272033,0.01414933457890181,0.00763967935286872,0.017368550317636726,0.0013136886989520704,0.011669996451948165,0.020020540665318325
Hspa8^Adrb2,0.15333044429042225,0.02306357650377681,0.035769903474966336,7.830738303218196e-13,0.006364519902256637,0.0007489951192199436,0.020745974817862868,0.0001897730475518146
Hspa8^Ldlr,0.04242159633648956,0.008899922016138552,0.012043142969083808,0.030599157199062584,0.043078989361149345,0.004857701168099149,0.018678048503719662,0.040701091718773216
Hspg2^Dag1,1.9377971802336466e-21,0.042728099419488706,0.024808809954477578,0.06995393339540612,0.05467733466575463,0.03013725284567195,5.241361164561543e-05,0.02271206632273982
Hspg2^Fgfr1,0.016170794711510793,0.04240603676642248,0.013278644486289582,0.02722032522381012,0.11931683260320947,0.045279384524180774,0.0003875391692761186,0.05877494346282102
Hspg2^Itgb1,0.05539612989916321,0.13296532390127788,0.08337466177574239,0.10412015281890116,0.11222153697284912,0.08129040752723009,6.427513327730888e-05,0.03771918556728887
Hspg2^Lrp1,0.05886659949186977,0.0004410797732287062,3.1254645126843417e-16,0.02609996104712826,0.15716696571189753,0.022485761110721064,9.631913549922319e-09,0.09498155657512126
Hspg2^Ptprs,2.394403779831835e-07,0.005850103703600301,9.198079849619689e-10,0.07028515060673364,0.06995062547090844,0.0204221567072464,1.070425111471665e-05,0.026670575478804144
Hspg2^Sdc1,9.22088397158227e-37,0.014672087776060301,0.00023424421137491748,0.03417761486897135,0.0438183527223429,0.015548880489409998,0.00010980299518169854,0.025507186968963515
