"gene_celltype","module","celltype","gene","kME","is_hub"
"Glb1l_Fibroblasts","turquoise","Fibroblasts","Glb1l",0.373659714052015,FALSE
"Glce_Fibroblasts","yellow","Fibroblasts","Glce",0.194844670851599,FALSE
"Gle1_Fibroblasts","cyan","Fibroblasts","Gle1",0.357273293097765,FALSE
"Glg1_Fibroblasts","yellow","Fibroblasts","Glg1",0.322526669733894,FALSE
"Gli2_Fibroblasts","turquoise","Fibroblasts","Gli2",0.709272247414687,FALSE
"Glipr1_Fibroblasts","salmon","Fibroblasts","Glipr1",0.313789306017509,FALSE
"Glis3_Fibroblasts","lightgreen","Fibroblasts","Glis3",0.638336328653657,TRUE
"Glrb_Fibroblasts","midnightblue","Fibroblasts","Glrb",0.506792643414117,FALSE
"Glrx2_Fibroblasts","white","Fibroblasts","Glrx2",0.354049550599566,FALSE
"Glrx5_Fibroblasts","white","Fibroblasts","Glrx5",0.545814467011965,FALSE
"Gls_Fibroblasts","turquoise","Fibroblasts","Gls",0.382753782801152,FALSE
"Glt25d2_Fibroblasts","turquoise","Fibroblasts","Glt25d2",0.719849363758028,FALSE
"Gltpd2_Fibroblasts","yellow","Fibroblasts","Gltpd2",0.298728518367563,FALSE
"Gltscr2_Fibroblasts","turquoise","Fibroblasts","Gltscr2",0.285460932584691,FALSE
"Glyctk_Fibroblasts","midnightblue","Fibroblasts","Glyctk",0.426684391842487,FALSE
"Glyr1_Fibroblasts","turquoise","Fibroblasts","Glyr1",0.451860854556511,FALSE
"Gm10012_Fibroblasts","black","Fibroblasts","Gm10012",0.817327927457243,FALSE
"Gm10248_Fibroblasts","greenyellow","Fibroblasts","Gm10248",0.318761950874017,FALSE
"Gm10336_Fibroblasts","turquoise","Fibroblasts","Gm10336",0.57092922333123,FALSE
"Gm10345_Fibroblasts","yellow","Fibroblasts","Gm10345",0.273104598342839,FALSE
"Gm10373_Fibroblasts","midnightblue","Fibroblasts","Gm10373",0.633409564654518,TRUE
"Gm10406_Fibroblasts","red","Fibroblasts","Gm10406",0.188792760147899,FALSE
"Gm10416_Fibroblasts","darkturquoise","Fibroblasts","Gm10416",0.311195990882978,FALSE
"Gm10451_Fibroblasts","midnightblue","Fibroblasts","Gm10451",0.38381947444605,FALSE
"Gm10485_Fibroblasts","darkturquoise","Fibroblasts","Gm10485",0.192672550744746,FALSE
"Gm10509_Fibroblasts","greenyellow","Fibroblasts","Gm10509",0.287399252569421,FALSE
"Gm10532_Fibroblasts","yellow","Fibroblasts","Gm10532",0.373890419555948,FALSE
"Gm10565_Fibroblasts","lightcyan","Fibroblasts","Gm10565",0.4448166668627,FALSE
"Gm10653_Fibroblasts","blue","Fibroblasts","Gm10653",0.561928298935796,FALSE
"Gm10767_Fibroblasts","purple","Fibroblasts","Gm10767",0.454019834486594,FALSE
"Gm10778_Fibroblasts","brown","Fibroblasts","Gm10778",0.428617650654348,FALSE
"Gm1078_Fibroblasts","paleturquoise","Fibroblasts","Gm1078",0.344386639716269,FALSE
"Gm10782_Fibroblasts","lightgreen","Fibroblasts","Gm10782",0.227676492308863,FALSE
"Gm10787_Fibroblasts","darkturquoise","Fibroblasts","Gm10787",0.17553553276888,FALSE
"Gm10790_Fibroblasts","yellow","Fibroblasts","Gm10790",0.379434602174286,FALSE
"Gm10814_Fibroblasts","yellow","Fibroblasts","Gm10814",0.257669180901182,FALSE
"Gm10865_Fibroblasts","yellow","Fibroblasts","Gm10865",0.357929399015557,FALSE
"Gm11110_Fibroblasts","brown","Fibroblasts","Gm11110",0.268978946545596,FALSE
"Gm11127_Fibroblasts","lightgreen","Fibroblasts","Gm11127",0.393223992361771,FALSE
"Gm11128_Fibroblasts","lightcyan","Fibroblasts","Gm11128",0.231579577820315,FALSE
"Gm1141_Fibroblasts","blue","Fibroblasts","Gm1141",0.421655516680796,FALSE
"Gm11426_Fibroblasts","darkturquoise","Fibroblasts","Gm11426",0.19332465764589,FALSE
"Gm11428_Fibroblasts","royalblue","Fibroblasts","Gm11428",0.514992995673392,FALSE
"Gm11517_Fibroblasts","lightcyan","Fibroblasts","Gm11517",0.526014731122105,FALSE
"Gm11549_Fibroblasts","green","Fibroblasts","Gm11549",0.143564838084579,FALSE
"Gm11570_Fibroblasts","yellow","Fibroblasts","Gm11570",0.235948797845631,FALSE
"Gm11602_Fibroblasts","black","Fibroblasts","Gm11602",0.834131830088376,FALSE
"Gm11627_Fibroblasts","turquoise","Fibroblasts","Gm11627",0.623485830715227,FALSE
"Gm11696_Fibroblasts","cyan","Fibroblasts","Gm11696",0.118065794153215,FALSE
"Gm11744_Fibroblasts","brown","Fibroblasts","Gm11744",0.810262743079244,TRUE
"Gm11818_Fibroblasts","turquoise","Fibroblasts","Gm11818",0.695665521606233,FALSE
"Gm11837_Fibroblasts","brown","Fibroblasts","Gm11837",0.62459296787925,FALSE
"Gm11944_Fibroblasts","purple","Fibroblasts","Gm11944",0.27182131986004,FALSE
"Gm12191_Fibroblasts","turquoise","Fibroblasts","Gm12191",0.582425980566098,FALSE
"Gm12295_Fibroblasts","green","Fibroblasts","Gm12295",0.204704772695676,FALSE
"Gm12359_Fibroblasts","salmon","Fibroblasts","Gm12359",0.324793644982157,FALSE
"Gm12504_Fibroblasts","lightcyan","Fibroblasts","Gm12504",0.503373307530139,FALSE
"Gm12505_Fibroblasts","lightgreen","Fibroblasts","Gm12505",0.60284766343827,TRUE
"Gm128_Fibroblasts","greenyellow","Fibroblasts","Gm128",0.190418997416757,FALSE
"Gm13031_Fibroblasts","green","Fibroblasts","Gm13031",0.26712254693251,FALSE
"Gm13238_Fibroblasts","yellow","Fibroblasts","Gm13238",0.306963679248936,FALSE
"Gm13242_Fibroblasts","green","Fibroblasts","Gm13242",0.378292190326517,FALSE
"Gm13247_Fibroblasts","midnightblue","Fibroblasts","Gm13247",0.317246875920053,FALSE
"Gm13251_Fibroblasts","brown","Fibroblasts","Gm13251",0.44766901355635,FALSE
"Gm13288_Fibroblasts","green","Fibroblasts","Gm13288",0.251720896906765,FALSE
"Gm13293_Fibroblasts","midnightblue","Fibroblasts","Gm13293",0.366654739653342,FALSE
"Gm13308_Fibroblasts","darkorange","Fibroblasts","Gm13308",0.469513876294364,FALSE
"Gm13446_Fibroblasts","greenyellow","Fibroblasts","Gm13446",0.271106027737852,FALSE
"Gm13483_Fibroblasts","lightcyan","Fibroblasts","Gm13483",0.38758432250961,FALSE
"Gm13749_Fibroblasts","darkturquoise","Fibroblasts","Gm13749",0.61248745191501,TRUE
"Gm13845_Fibroblasts","lightcyan","Fibroblasts","Gm13845",0.436036285369035,FALSE
"Gm13889_Fibroblasts","salmon","Fibroblasts","Gm13889",0.0729828100221885,FALSE
"Gm14295_Fibroblasts","brown","Fibroblasts","Gm14295",0.693618759913227,FALSE
"Gm14308_Fibroblasts","lightgreen","Fibroblasts","Gm14308",0.198048305109749,FALSE
"Gm14322_Fibroblasts","turquoise","Fibroblasts","Gm14322",0.832669034650612,TRUE
"Gm14326_Fibroblasts","turquoise","Fibroblasts","Gm14326",0.854037807235069,TRUE
"Gm14327_Fibroblasts","lightcyan","Fibroblasts","Gm14327",0.42612900988116,FALSE
"Gm14379_Fibroblasts","red","Fibroblasts","Gm14379",0.368829822313568,FALSE
"Gm14403_Fibroblasts","turquoise","Fibroblasts","Gm14403",0.812916867449942,TRUE
"Gm14420_Fibroblasts","turquoise","Fibroblasts","Gm14420",0.747273771613114,TRUE
"Gm14436_Fibroblasts","black","Fibroblasts","Gm14436",0.481364455819895,FALSE
"Gm14492_Fibroblasts","black","Fibroblasts","Gm14492",0.722487132216694,FALSE
"Gm14634_Fibroblasts","salmon","Fibroblasts","Gm14634",0.304243054395361,FALSE
"Gm14872_Fibroblasts","yellow","Fibroblasts","Gm14872",0.453608601840683,FALSE
"Gm15319_Fibroblasts","midnightblue","Fibroblasts","Gm15319",0.294094844006493,FALSE
"Gm15350_Fibroblasts","yellow","Fibroblasts","Gm15350",0.329370413341294,FALSE
"Gm15421_Fibroblasts","turquoise","Fibroblasts","Gm15421",0.729292939793078,FALSE
"Gm15471_Fibroblasts","yellow","Fibroblasts","Gm15471",0.226420252862902,FALSE
"Gm15545_Fibroblasts","green","Fibroblasts","Gm15545",0.589812788263303,TRUE
"Gm15645_Fibroblasts","greenyellow","Fibroblasts","Gm15645",0.220095302432529,FALSE
"Gm15787_Fibroblasts","yellow","Fibroblasts","Gm15787",0.356716164294054,FALSE
"Gm15800_Fibroblasts","black","Fibroblasts","Gm15800",0.676085690127275,FALSE
"Gm15910_Fibroblasts","green","Fibroblasts","Gm15910",0.720159181045975,TRUE
"Gm15987_Fibroblasts","salmon","Fibroblasts","Gm15987",0.00488829069938744,FALSE
"Gm16023_Fibroblasts","green","Fibroblasts","Gm16023",0.645024973916619,TRUE
"Gm16062_Fibroblasts","turquoise","Fibroblasts","Gm16062",0.466626602748226,FALSE
"Gm16119_Fibroblasts","midnightblue","Fibroblasts","Gm16119",0.589274410349949,TRUE
"Gm16287_Fibroblasts","brown","Fibroblasts","Gm16287",0.612218171850215,FALSE
"Gm1631_Fibroblasts","green","Fibroblasts","Gm1631",0.266731644286015,FALSE
"Gm16381_Fibroblasts","brown","Fibroblasts","Gm16381",0.441075628888846,FALSE
"Gm16516_Fibroblasts","lightcyan","Fibroblasts","Gm16516",0.428538520022567,FALSE
"Gm16517_Fibroblasts","white","Fibroblasts","Gm16517",0.590098459641411,FALSE
"Gm16523_Fibroblasts","lightcyan","Fibroblasts","Gm16523",0.325469311667254,FALSE
"Gm16551_Fibroblasts","midnightblue","Fibroblasts","Gm16551",0.208395553765413,FALSE
"Gm166_Fibroblasts","green","Fibroblasts","Gm166",0.515597929320553,FALSE
"Gm16617_Fibroblasts","black","Fibroblasts","Gm16617",0.904328090768875,TRUE
"Gm16675_Fibroblasts","green","Fibroblasts","Gm16675",0.282984151842561,FALSE
"Gm1673_Fibroblasts","yellow","Fibroblasts","Gm1673",0.293593952157885,FALSE
"Gm16793_Fibroblasts","green","Fibroblasts","Gm16793",0.121917073632806,FALSE
"Gm16907_Fibroblasts","black","Fibroblasts","Gm16907",0.886385144184125,TRUE
"Gm16982_Fibroblasts","midnightblue","Fibroblasts","Gm16982",0.36140173948204,FALSE
"Gm16998_Fibroblasts","cyan","Fibroblasts","Gm16998",0.242643418560628,FALSE
"Gm17066_Fibroblasts","turquoise","Fibroblasts","Gm17066",0.613323663706043,FALSE
"Gm17296_Fibroblasts","green","Fibroblasts","Gm17296",0.569384732177787,TRUE
"Gm17359_Fibroblasts","greenyellow","Fibroblasts","Gm17359",0.226019813515713,FALSE
"Gm17455_Fibroblasts","turquoise","Fibroblasts","Gm17455",0.56053974713697,FALSE
"Gm17762_Fibroblasts","black","Fibroblasts","Gm17762",0.294311763154927,FALSE
"Gm17769_Fibroblasts","skyblue","Fibroblasts","Gm17769",0.162554611847039,FALSE
"Gm1821_Fibroblasts","black","Fibroblasts","Gm1821",0.662237342778376,FALSE
"Gm18756_Fibroblasts","green","Fibroblasts","Gm18756",0.517503355533979,FALSE
"Gm19277_Fibroblasts","turquoise","Fibroblasts","Gm19277",0.61119647890229,FALSE
"Gm19303_Fibroblasts","red","Fibroblasts","Gm19303",0.466689038166331,FALSE
"Gm1943_Fibroblasts","turquoise","Fibroblasts","Gm1943",0.535321347167487,FALSE
"Gm19461_Fibroblasts","greenyellow","Fibroblasts","Gm19461",0.448456268885142,FALSE
"Gm19522_Fibroblasts","turquoise","Fibroblasts","Gm19522",0.720985111183171,FALSE
"Gm19705_Fibroblasts","turquoise","Fibroblasts","Gm19705",0.507366176931694,FALSE
"Gm19710_Fibroblasts","yellow","Fibroblasts","Gm19710",0.264949815354422,FALSE
"Gm1976_Fibroblasts","midnightblue","Fibroblasts","Gm1976",0.372270584607754,FALSE
"Gm19897_Fibroblasts","midnightblue","Fibroblasts","Gm19897",0.546992469733144,TRUE
"Gm2011_Fibroblasts","salmon","Fibroblasts","Gm2011",0.644575137571088,TRUE
"Gm20110_Fibroblasts","cyan","Fibroblasts","Gm20110",0.153748580189416,FALSE
"Gm20199_Fibroblasts","lightcyan","Fibroblasts","Gm20199",0.266389504971404,FALSE
"Gm20337_Fibroblasts","purple","Fibroblasts","Gm20337",0.636996211088476,FALSE
"Gm20554_Fibroblasts","lightcyan","Fibroblasts","Gm20554",0.439786788411918,FALSE
"Gm20571_Fibroblasts","lightgreen","Fibroblasts","Gm20571",0.271926628375682,FALSE
"Gm216_Fibroblasts","turquoise","Fibroblasts","Gm216",0.48076469454313,FALSE
"Gm2518_Fibroblasts","darkturquoise","Fibroblasts","Gm2518",0.508562848128775,TRUE
"Gm266_Fibroblasts","turquoise","Fibroblasts","Gm266",0.621733484169027,FALSE
"Gm2694_Fibroblasts","blue","Fibroblasts","Gm2694",0.479944667077963,FALSE
"Gm3219_Fibroblasts","turquoise","Fibroblasts","Gm3219",0.779126625780227,TRUE
"Gm3414_Fibroblasts","turquoise","Fibroblasts","Gm3414",0.512848788446274,FALSE
"Gm3435_Fibroblasts","salmon","Fibroblasts","Gm3435",0.300196856013857,FALSE
"Gm3604_Fibroblasts","turquoise","Fibroblasts","Gm3604",0.649531213848951,FALSE
"Gm3776_Fibroblasts","purple","Fibroblasts","Gm3776",0.351342587209403,FALSE
"Gm3833_Fibroblasts","turquoise","Fibroblasts","Gm3833",0.381647119045237,FALSE
"Gm4013_Fibroblasts","turquoise","Fibroblasts","Gm4013",0.440740136540849,FALSE
"Gm4285_Fibroblasts","pink","Fibroblasts","Gm4285",0.0459137619792537,FALSE
"Gm4349_Fibroblasts","yellow","Fibroblasts","Gm4349",0.31088352822308,FALSE
"Gm4776_Fibroblasts","yellow","Fibroblasts","Gm4776",0.332783391507594,FALSE
"Gm4832_Fibroblasts","brown","Fibroblasts","Gm4832",0.734382490209035,FALSE
"Gm4922_Fibroblasts","green","Fibroblasts","Gm4922",0.298946324571708,FALSE
"Gm4944_Fibroblasts","turquoise","Fibroblasts","Gm4944",0.573880882073625,FALSE
"Gm4956_Fibroblasts","darkturquoise","Fibroblasts","Gm4956",0.544340083431397,TRUE
"Gm5069_Fibroblasts","blue","Fibroblasts","Gm5069",0.569691427064157,FALSE
"Gm5084_Fibroblasts","lightgreen","Fibroblasts","Gm5084",0.255563117733973,FALSE
"Gm5089_Fibroblasts","midnightblue","Fibroblasts","Gm5089",0.253203781177667,FALSE
"Gm5124_Fibroblasts","darkturquoise","Fibroblasts","Gm5124",0.329499750286451,FALSE
"Gm5126_Fibroblasts","black","Fibroblasts","Gm5126",0.756397404606594,FALSE
"Gm5134_Fibroblasts","midnightblue","Fibroblasts","Gm5134",0.26730926787361,FALSE
"Gm5141_Fibroblasts","yellow","Fibroblasts","Gm5141",0.402098874690339,FALSE
"Gm5148_Fibroblasts","black","Fibroblasts","Gm5148",0.817924087905905,FALSE
"Gm527_Fibroblasts","turquoise","Fibroblasts","Gm527",0.505150055541368,FALSE
"Gm5434_Fibroblasts","midnightblue","Fibroblasts","Gm5434",0.364578214032393,FALSE
"Gm5465_Fibroblasts","yellow","Fibroblasts","Gm5465",0.310405502166249,FALSE
"Gm5567_Fibroblasts","lightgreen","Fibroblasts","Gm5567",0.447854430707341,FALSE
"Gm5801_Fibroblasts","black","Fibroblasts","Gm5801",0.803368681501437,FALSE
"Gm5803_Fibroblasts","green","Fibroblasts","Gm5803",0.307343757446348,FALSE
"Gm5820_Fibroblasts","yellow","Fibroblasts","Gm5820",0.173964986775521,FALSE
"Gm5887_Fibroblasts","yellow","Fibroblasts","Gm5887",0.316519424160381,FALSE
"Gm6034_Fibroblasts","yellow","Fibroblasts","Gm6034",0.240522838893081,FALSE
"Gm6116_Fibroblasts","steelblue","Fibroblasts","Gm6116",0.146544067165606,FALSE
"Gm6194_Fibroblasts","salmon","Fibroblasts","Gm6194",0.0191365309525988,FALSE
"Gm6222_Fibroblasts","brown","Fibroblasts","Gm6222",0.949733449515017,TRUE
"Gm6251_Fibroblasts","brown","Fibroblasts","Gm6251",0.6674250429911,FALSE
"Gm628_Fibroblasts","darkturquoise","Fibroblasts","Gm628",0.241726966587785,FALSE
"Gm6313_Fibroblasts","yellow","Fibroblasts","Gm6313",0.269915234446335,FALSE
"Gm6402_Fibroblasts","brown","Fibroblasts","Gm6402",0.869108521746506,TRUE
"Gm6484_Fibroblasts","green","Fibroblasts","Gm6484",0.629104599690191,TRUE
"Gm6498_Fibroblasts","violet","Fibroblasts","Gm6498",0.727334648606195,TRUE
"Gm6531_Fibroblasts","turquoise","Fibroblasts","Gm6531",0.656986306310579,FALSE
"Gm6548_Fibroblasts","lightcyan","Fibroblasts","Gm6548",0.454120182118139,FALSE
"Gm6623_Fibroblasts","royalblue","Fibroblasts","Gm6623",0.228461318641725,FALSE
"Gm6634_Fibroblasts","darkturquoise","Fibroblasts","Gm6634",0.483002853510899,FALSE
"Gm6654_Fibroblasts","brown","Fibroblasts","Gm6654",0.654665735539772,FALSE
"Gm6682_Fibroblasts","black","Fibroblasts","Gm6682",0.775956332468021,FALSE
"Gm6710_Fibroblasts","turquoise","Fibroblasts","Gm6710",0.497723541759518,FALSE
"Gm684_Fibroblasts","turquoise","Fibroblasts","Gm684",0.588172282167002,FALSE
"Gm6907_Fibroblasts","darkred","Fibroblasts","Gm6907",0.33533028994741,FALSE
"Gm6994_Fibroblasts","darkturquoise","Fibroblasts","Gm6994",0.480121813532412,FALSE
"Gm7008_Fibroblasts","yellow","Fibroblasts","Gm7008",0.197913758943564,FALSE
"Gm7030_Fibroblasts","black","Fibroblasts","Gm7030",0.649879872071773,FALSE
"Gm7104_Fibroblasts","salmon","Fibroblasts","Gm7104",-0.0558209453684814,FALSE
"Gm7120_Fibroblasts","brown","Fibroblasts","Gm7120",0.523663825532954,FALSE
"Gm765_Fibroblasts","blue","Fibroblasts","Gm765",0.303902254009444,FALSE
"Gm7694_Fibroblasts","cyan","Fibroblasts","Gm7694",0.282466814292619,FALSE
"Gm7904_Fibroblasts","greenyellow","Fibroblasts","Gm7904",0.240137275802091,FALSE
"Gm7977_Fibroblasts","lightgreen","Fibroblasts","Gm7977",0.446551446202188,FALSE
"Gm826_Fibroblasts","salmon","Fibroblasts","Gm826",0.225912464573453,FALSE
"Gm8615_Fibroblasts","salmon","Fibroblasts","Gm8615",0.23559218978001,FALSE
"Gm88_Fibroblasts","skyblue","Fibroblasts","Gm88",0.577805747616407,TRUE
"Gm8909_Fibroblasts","salmon","Fibroblasts","Gm8909",-0.0996904594412262,FALSE
"Gm8994_Fibroblasts","purple","Fibroblasts","Gm8994",0.444924415171819,FALSE
"Gm9047_Fibroblasts","yellow","Fibroblasts","Gm9047",0.314246006928232,FALSE
"Gm9159_Fibroblasts","yellow","Fibroblasts","Gm9159",0.335912681170086,FALSE
"Gm9320_Fibroblasts","brown","Fibroblasts","Gm9320",0.780766695613116,FALSE
"Gm960_Fibroblasts","darkturquoise","Fibroblasts","Gm960",0.308978076349077,FALSE
"Gm962_Fibroblasts","black","Fibroblasts","Gm962",0.69645049226047,FALSE
"Gm9696_Fibroblasts","green","Fibroblasts","Gm9696",0.321120677790099,FALSE
"Gm973_Fibroblasts","red","Fibroblasts","Gm973",0.393348785715165,FALSE
"Gm9776_Fibroblasts","turquoise","Fibroblasts","Gm9776",0.502588484908202,FALSE
"Gm9781_Fibroblasts","turquoise","Fibroblasts","Gm9781",0.364674287798867,FALSE
"Gm9895_Fibroblasts","lightgreen","Fibroblasts","Gm9895",0.758345037251809,TRUE
"Gm9994_Fibroblasts","black","Fibroblasts","Gm9994",0.769076298630609,FALSE
"Gmds_Fibroblasts","turquoise","Fibroblasts","Gmds",0.583413592126108,FALSE
"Gmfb_Fibroblasts","turquoise","Fibroblasts","Gmfb",0.761370945072814,TRUE
"Gmip_Fibroblasts","lightgreen","Fibroblasts","Gmip",0.358533485115143,FALSE
"Gmppa_Fibroblasts","yellow","Fibroblasts","Gmppa",0.210295653085225,FALSE
"Gmppb_Fibroblasts","yellow","Fibroblasts","Gmppb",0.256028231168362,FALSE
"Gmpr_Fibroblasts","paleturquoise","Fibroblasts","Gmpr",0.25192192976725,FALSE
"Gmpr2_Fibroblasts","pink","Fibroblasts","Gmpr2",0.193600893882983,FALSE
"Gna12_Fibroblasts","black","Fibroblasts","Gna12",0.873929694542598,TRUE
"Gna13_Fibroblasts","turquoise","Fibroblasts","Gna13",0.42857501923403,FALSE
"Gnai2_Fibroblasts","black","Fibroblasts","Gnai2",0.78566112490779,FALSE
"Gnao1_Fibroblasts","brown","Fibroblasts","Gnao1",0.398559274428273,FALSE
"Gnas_Fibroblasts","black","Fibroblasts","Gnas",0.67475809201169,FALSE
"Gnaz_Fibroblasts","yellow","Fibroblasts","Gnaz",0.238442386160816,FALSE
"Gnb1_Fibroblasts","black","Fibroblasts","Gnb1",0.739038158914862,FALSE
"Gnb2_Fibroblasts","turquoise","Fibroblasts","Gnb2",0.713739121322915,FALSE
"Gnb2l1_Fibroblasts","pink","Fibroblasts","Gnb2l1",0.645051731982659,TRUE
"Gnb4_Fibroblasts","turquoise","Fibroblasts","Gnb4",0.73115628365522,FALSE
"Gnb5_Fibroblasts","turquoise","Fibroblasts","Gnb5",0.595579916137708,FALSE
"Gng10_Fibroblasts","lightyellow","Fibroblasts","Gng10",0.409726596356824,FALSE
"Gng11_Fibroblasts","turquoise","Fibroblasts","Gng11",0.139026569088996,FALSE
"Gng13_Fibroblasts","midnightblue","Fibroblasts","Gng13",0.4108503560883,FALSE
"Gng2_Fibroblasts","salmon","Fibroblasts","Gng2",0.552775042033511,TRUE
"Gng4_Fibroblasts","darkturquoise","Fibroblasts","Gng4",0.494809401916081,FALSE
"Gng5_Fibroblasts","turquoise","Fibroblasts","Gng5",0.395388162656026,FALSE
"Gng7_Fibroblasts","greenyellow","Fibroblasts","Gng7",0.476813718469471,FALSE
"Gng8_Fibroblasts","turquoise","Fibroblasts","Gng8",0.804363869483543,TRUE
"Gngt2_Fibroblasts","brown","Fibroblasts","Gngt2",0.596600944364666,FALSE
"Gnl3l_Fibroblasts","darkgreen","Fibroblasts","Gnl3l",0.685878789143758,FALSE
"Gnmt_Fibroblasts","yellow","Fibroblasts","Gnmt",0.0116237509584311,FALSE
"Gnpat_Fibroblasts","yellow","Fibroblasts","Gnpat",0.441961711638545,FALSE
"Gnpda2_Fibroblasts","pink","Fibroblasts","Gnpda2",0.39358042106925,FALSE
"Gnpnat1_Fibroblasts","turquoise","Fibroblasts","Gnpnat1",0.212391751181648,FALSE
"Gnrh1_Fibroblasts","salmon","Fibroblasts","Gnrh1",0.305017194589321,FALSE
"Gnrhr_Fibroblasts","greenyellow","Fibroblasts","Gnrhr",0.461983374170291,FALSE
"Golga2_Fibroblasts","yellow","Fibroblasts","Golga2",0.24379643455414,FALSE
"Golga3_Fibroblasts","yellow","Fibroblasts","Golga3",0.142001154129499,FALSE
"Golga7_Fibroblasts","lightyellow","Fibroblasts","Golga7",0.681325339824346,TRUE
"Golim4_Fibroblasts","turquoise","Fibroblasts","Golim4",0.517687532859794,FALSE
"Golm1_Fibroblasts","black","Fibroblasts","Golm1",0.634868162739935,FALSE
"Golph3_Fibroblasts","turquoise","Fibroblasts","Golph3",0.268737079852619,FALSE
"Golph3l_Fibroblasts","red","Fibroblasts","Golph3l",0.594561617591492,FALSE
"Golt1b_Fibroblasts","white","Fibroblasts","Golt1b",0.46508013410692,FALSE
"Gopc_Fibroblasts","turquoise","Fibroblasts","Gopc",0.704820018495649,FALSE
"Gorab_Fibroblasts","turquoise","Fibroblasts","Gorab",0.645802439039837,FALSE
"Gorasp1_Fibroblasts","turquoise","Fibroblasts","Gorasp1",0.598389498021207,FALSE
"Gorasp2_Fibroblasts","white","Fibroblasts","Gorasp2",0.552590544231817,FALSE
"Gosr1_Fibroblasts","turquoise","Fibroblasts","Gosr1",0.465408703688215,FALSE
"Gosr2_Fibroblasts","turquoise","Fibroblasts","Gosr2",0.575712969630744,FALSE
"Gp1ba_Fibroblasts","yellow","Fibroblasts","Gp1ba",0.313038308892557,FALSE
"Gp1bb_Fibroblasts","turquoise","Fibroblasts","Gp1bb",0.414731408985354,FALSE
"Gpa33_Fibroblasts","green","Fibroblasts","Gpa33",0.158240231180192,FALSE
"Gpam_Fibroblasts","green","Fibroblasts","Gpam",0.425695038671386,FALSE
"Gpatch3_Fibroblasts","green","Fibroblasts","Gpatch3",0.262775477710622,FALSE
"Gpatch4_Fibroblasts","turquoise","Fibroblasts","Gpatch4",0.555223921798938,FALSE
"Gpatch8_Fibroblasts","turquoise","Fibroblasts","Gpatch8",0.246390037782864,FALSE
"Gpbp1_Fibroblasts","turquoise","Fibroblasts","Gpbp1",0.427227553711722,FALSE
"Gpc1_Fibroblasts","lightgreen","Fibroblasts","Gpc1",0.394696765726887,FALSE
"Gpc2_Fibroblasts","cyan","Fibroblasts","Gpc2",0.219165755907471,FALSE
"Gpc6_Fibroblasts","brown","Fibroblasts","Gpc6",0.593776851940429,FALSE
"Gpcpd1_Fibroblasts","turquoise","Fibroblasts","Gpcpd1",0.456782407279847,FALSE
"Gpd1_Fibroblasts","green","Fibroblasts","Gpd1",0.507502789638571,FALSE
